Date,Action,Symbol,Shares,Price,Cost
05/14/2014,SELL,WSO,47,100.69,7.0
05/28/2014,BUY,CAL,170,29.3,7.0
06/02/2014,SELL,CAL,170,27.83,7.0
06/09/2014,BUY,MTSI,227,21.99,7.0
06/11/2014,BUY,KEX,26,114.04,7.0
06/11/2014,BUY,LNG,74,66.58,7.0
06/11/2014,BUY,FCNCA,19,251.91,7.0
06/13/2014,BUY,EMES,29,101.95,7.0
06/17/2014,BUY,JWA,83,60.1,7.0
06/19/2014,BUY,GLOG,167,29.88,7.0
06/19/2014,BUY,FNV,90,55.47,7.0
06/19/2014,BUY,TAHO,195,25.49,7.0
06/20/2014,SELL,EMES,128,98.3,7.0
06/20/2014,BUY,GMLP,134,37.08,7.0
06/20/2014,BUY,KS,150,33.21,7.0
06/25/2014,SELL,FCNCA,19,249.5,7.0
06/25/2014,BUY,TGNA,162,30.67,7.0
07/01/2014,SELL,GMLP,134,36.5,7.0
07/01/2014,BUY,ANET,65,76.0,7.0
07/03/2014,SELL,KS,150,32.65,7.0
07/03/2014,BUY,CNL,86,57.99,7.0
07/07/2014,SELL,GLOG,167,28.23,7.0
07/07/2014,SELL,ANET,65,72.17,7.0
07/08/2014,SELL,MTSI,227,21.03,7.0
07/09/2014,BUY,PZE,708,7.05,7.0
07/14/2014,BUY,LNG,41,72.0,7.0
07/16/2014,BUY,KEX,16,117.86,7.0
07/17/2014,SELL,PZE,708,6.65,7.0
07/17/2014,SELL,CNL,86,56.11,7.0
07/24/2014,BUY,JMEI,167,29.86,7.0
07/25/2014,BUY,TAHO,111,26.9,7.0
07/29/2014,BUY,LNG,26,74.46,7.0
07/31/2014,SELL,LNG,141,70.76,7.0
08/07/2014,SELL,JWA,83,58.94,7.0
08/07/2014,SELL,KEX,88,114.95,7.0
08/07/2014,BUY,LEAF,168,29.65,7.0
08/14/2014,SELL,TAHO,306,26.06,7.0
08/14/2014,BUY,TGNA,87,34.05,7.0
08/18/2014,BUY,FNV,51,58.54,7.0
08/20/2014,SELL,JMEI,167,31.87,7.0
08/21/2014,SELL,FNV,141,55.43,7.0
08/28/2014,BUY,SIG,42,116.37,7.0
08/29/2014,BUY,GPRO,96,51.8,7.0
09/02/2014,BUY,NVS,53,93.71,7.0
09/04/2014,BUY,MEI,125,39.72,7.0
09/09/2014,SELL,TGNA,249,32.38,7.0
09/10/2014,BUY,HQY,230,21.62,7.0
09/16/2014,SELL,HQY,230,20.1,7.0
09/17/2014,BUY,LEAF,88,33.66,7.0
09/22/2014,SELL,LEAF,256,32.52,7.0
09/22/2014,BUY,CLX,51,97.23,7.0
09/23/2014,BUY,LE,116,42.73,7.0
09/25/2014,SELL,MEI,125,38.04,7.0
09/26/2014,BUY,EIGI,300,16.59,7.0
09/29/2014,SELL,SIG,42,114.65,7.0
09/29/2014,BUY,MYCC,251,19.85,7.0
09/30/2014,SELL,LE,116,41.12,7.0
10/01/2014,SELL,EIGI,300,15.94,7.0
10/01/2014,SELL,MYCC,251,19.2,7.0
10/03/2014,BUY,GPN,65,76.32,7.0
10/06/2014,BUY,BDX,39,124.98,7.0
10/07/2014,SELL,NVS,53,89.73,7.0
10/09/2014,SELL,GPN,65,73.97,7.0
10/13/2014,BUY,CMN,128,38.86,7.0
10/14/2014,BUY,AVA,146,34.03,7.0
10/16/2014,SELL,BDX,39,120.78,7.0
10/16/2014,SELL,CMN,128,37.28,7.0
10/17/2014,BUY,NAVI,268,18.61,7.0
10/21/2014,BUY,AKRX,120,41.29,7.0
10/27/2014,SELL,GPRO,96,64.91,7.0
10/27/2014,BUY,EPAM,106,46.91,7.0
10/30/2014,BUY,BMY,84,58.98,7.0
10/30/2014,BUY,BIN,176,28.25,7.0
10/30/2014,BUY,CACI,60,82.05,7.0
10/31/2014,BUY,FLT,33,150.56,7.0
11/06/2014,SELL,AKRX,120,37.88,7.0
11/12/2014,BUY,MSG,66,74.74,7.0
11/14/2014,SELL,AVA,146,33.46,7.0
11/19/2014,BUY,ENV,94,52.58,7.0
11/21/2014,BUY,BIN,98,30.26,7.0
11/21/2014,BUY,SWIR,136,36.62,7.0
11/28/2014,BUY,NAVI,142,20.96,7.0
12/01/2014,SELL,ENV,94,49.55,7.0
12/02/2014,BUY,EPAM,59,50.05,7.0
12/10/2014,SELL,FLT,33,143.9,7.0
12/10/2014,SELL,MSG,66,72.21,7.0
12/16/2014,SELL,EPAM,165,46.24,7.0
12/16/2014,SELL,BMY,84,57.69,7.0
12/16/2014,SELL,CACI,60,83.36,7.0
12/17/2014,BUY,FGEN,182,27.38,7.0
12/18/2014,BUY,KRFT,78,63.38,7.0
12/24/2014,BUY,VA,121,41.0,7.0
12/30/2015,BUY,NAVI,90,21.985,7.0
01/05/2015,SELL,NAVI,500,21.1,7.0
01/05/2015,BUY,CLX,28,103.89,7.0
01/07/2015,SELL,VA,121,39.75,7.0
01/12/2015,SELL,BIN,274,28.85,7.0
01/16/2015,SELL,SWIR,136,40.07,7.0
01/22/2015,BUY,HELE,64,77.53,7.0
01/22/2015,BUY,AGU,46,107.2,7.0
01/23/2015,SELL,FGEN,182,29.38,7.0
01/23/2015,BUY,SBUX,56,88.22,7.0
01/28/2015,BUY,KLIC,317,15.75,7.0
01/30/2015,SELL,HELE,64,75.22,7.0
01/30/2015,SELL,KLIC,317,15.17,7.0
02/02/2015,BUY,CLX,18,107.83,7.0
02/05/2015,BUY,BLL,69,72.03,7.0
02/09/2015,BUY,HAS,83,59.66,7.0
02/10/2015,BUY,KRFT,44,66.89,7.0
02/10/2015,BUY,SEE,110,45.27,7.0
02/11/2015,SELL,KRFT,122,65.07,7.0
02/11/2015,BUY,SCI,204,24.39,7.0
02/13/2015,BUY,EIGI,256,19.49,7.0
02/17/2015,BUY,CBPO,68,73.23,7.0
02/17/2015,BUY,LCI,81,61.23,7.0
02/23/2015,SELL,EIGI,256,19.09,7.0
02/23/2015,BUY,NRZ,350,14.25,7.0
03/02/2015,BUY,SBUX,31,94.225,7.0
03/04/2015,SELL,BLL,69,71.3,7.0
03/04/2015,BUY,BMY,76,65.67,7.0
03/16/2015,BUY,NRZ,199,15.0,7.0
03/19/2015,SELL,AGU,46,106.95,7.0
03/25/2015,BUY,EW,35,142.25,7.0
03/26/2015,BUY,LCI,45,65.83,7.0
03/26/2015,SELL,SEE,110,45.05,7.0
03/26/2015,BUY,SFS,280,17.77,7.0
03/26/2015,SELL,BMY,76,65.0,7.0
03/26/2015,BUY,SIG,36,135.0,7.0
04/01/2015,BUY,SCI,114,26.25,7.0
04/10/2015,SELL,EW,35,141.68,7.0
04/10/2015,BUY,GE,175,28.51,7.0
04/14/2015,BUY,HAS,46,64.48,7.0
04/15/2015,BUY,SCI,73,26.98,7.0
04/17/2015,SELL,LCI,126,64.89,7.0
04/21/2015,SELL,GE,175,26.62,7.0
04/21/2015,BUY,SBUX,41,48.37,7.0
04/27/2015,SELL,SFS,280,17.71,7.0
04/28/2015,BUY,HQY,179,27.76,7.0
04/29/2015,BUY,XPO,102,48.83,7.0
04/30/2015,SELL,HQY,179,26.21,7.0
04/30/2015,SELL,CLX,97,106.1,7.0
04/30/2015,BUY,HAS,28,70.79,7.0
04/30/2015,BUY,AVG,208,23.92,7.0
05/01/2015,BUY,CBPO,30,98.2,7.0
05/01/2015,BUY,BFAM,92,54.05,7.0
05/04/2015,BUY,NRZ,115,17.19,7.0
05/05/2015,BUY,CLGX,129,38.7,7.0
05/12/2015,SELL,BFAM,92,52.84,7.0
05/12/2015,BUY,IPAR,148,33.65,7.0
05/15/2015,SELL,IPAR,148,31.93,7.0
05/20/2015,BUY,TTPH,110,45.33,7.0
05/22/2015,SELL,TTPH,110,42.94,7.0
05/27/2015,BUY,AMED,157,31.67,7.0
05/29/2015,SELL,SIG,36,129.33,7.0
06/05/2015,BUY,JUNO,73,68.36,7.0
06/08/2015,SELL,NRZ,664,16.61,7.0
06/08/2015,SELL,CBPO,98,103.86,7.0
06/09/2015,SELL,JUNO,73,62.14,7.0
06/09/2015,BUY,CMN,96,52.0,7.0
06/12/2015,SELL,XPO,102,47.46,7.0
06/17/2015,SELL,CLGX,129,37.54,7.0
06/17/2015,BUY,RDUS,96,51.73,7.0
06/25/2015,BUY,AMED,74,39.96,7.0
06/25/2015,BUY,W,134,37.24,7.0
07/01/2015,BUY,AVG,109,27.43,7.0
