Date,Action,Symbol,Shares,Price,Cost
01/31/2014,SELL,GNTX,425,32.39,7.0
02/05/2014,SELL,SFUN,533,72.26,7.0
02/06/2014,SELL,TWTR,267,50.03,7.0
02/06/2014,BUY,GMT,281,56.74,7.0
02/07/2014,SELL,NVDQ,742,18.15,7.0
02/07/2014,BUY,LVNTA,126,126.16,7.0
02/12/2014,BUY,SN,504,31.72,7.0
02/13/2014,BUY,GMED,405,23.64,7.0
02/18/2014,SELL,SN,504,29.74,7.0
02/18/2014,BUY,NMBL,319,49.99,7.0
02/19/2014,BUY,FLS,198,80.6,7.0
02/21/2014,BUY,STRZA,513,31.15,7.0
02/24/2014,BUY,LEAF,563,28.36,7.0
02/25/2014,BUY,HUM,144,110.49,7.0
02/28/2014,SELL,NMBL,319,48.01,7.0
02/28/2014,BUY,HEI,257,62.19,7.0
03/12/2014,SELL,LEAF,563,26.15,7.0
03/12/2014,BUY,NUVA,426,37.48,7.0
03/13/2014,SELL,FLS,198,75.74,7.0
03/18/2014,BUY,LVNTA,63,142.31,7.0
03/21/2014,BUY,GMT,136,66.0,7.0
03/24/2014,SELL,HEI,257,60.17,7.0
03/24/2014,BUY,MFRM,317,47.23,7.0
03/25/2014,BUY,GMED,231,25.86,7.0
03/26/2014,SELL,LVNTA,189,130.34,7.0
03/26/2014,SELL,NUVA,426,37.23,7.0
03/27/2014,SELL,AYI,234,128.15,7.0
04/03/2014,BUY,BCPC,261,61.27,7.0
04/07/2014,SELL,BCPC,261,59.2,7.0
04/09/2014,SELL,GMED,1389,24.35,7.0
04/10/2014,SELL,MFRM,317,45.87,7.0
04/10/2014,SELL,HUM,144,109.66,7.0
04/10/2014,SELL,STRZA,513,31.46,7.0
04/17/2014,BUY,WSO,163,104.18,7.0
04/21/2014,BUY,AZN,245,69.1,7.0
04/22/2014,SELL,AZN,245,66.86,7.0
04/25/2014,BUY,ZBH,169,100.54,7.0
04/28/2014,SELL,GMT,417,64.87,7.0
04/30/2014,SELL,ZBH,169,96.8,7.0
05/01/2014,BUY,KEX,157,107.84,7.0
05/14/2014,SELL,WSO,163,100.69,7.0
05/28/2014,BUY,CAL,579,29.3,7.0
06/02/2014,SELL,CAL,579,27.83,7.0
06/09/2014,BUY,MTSI,772,21.99,7.0
06/11/2014,BUY,LNG,255,66.58,7.0
06/11/2014,BUY,FCNCA,67,251.91,7.0
06/17/2014,BUY,JWA,282,60.1,7.0
06/19/2014,BUY,GLOG,568,29.88,7.0
06/19/2014,BUY,FNV,306,55.47,7.0
06/19/2014,BUY,TAHO,666,25.49,7.0
06/19/2014,BUY,APD,131,129.7,7.0
06/20/2014,BUY,GMLP,458,37.08,7.0
07/01/2014,SELL,FCNCA,67,242.5,7.0
07/01/2014,BUY,ANET,223,76.0,7.0
07/07/2014,SELL,GLOG,568,28.23,7.0
07/07/2014,SELL,ANET,223,72.17,7.0
07/07/2014,BUY,MEI,432,37.01,7.0
07/07/2014,BUY,TGNA,501,31.88,7.0
07/08/2014,SELL,MTSI,772,21.03,7.0
07/10/2014,SELL,MEI,432,34.89,7.0
07/11/2014,SELL,GMLP,458,35.05,7.0
07/11/2014,BUY,KEX,82,116.49,7.0
07/23/2014,BUY,LEJU,1216,13.15,7.0
07/24/2014,BUY,JMEI,535,29.86,7.0
07/29/2014,BUY,LNG,128,74.46,7.0
08/01/2014,SELL,JWA,282,59.47,7.0
08/01/2014,BUY,THC,305,52.34,7.0
08/05/2014,SELL,LEJU,1216,11.94,7.0
08/07/2014,SELL,APD,131,131.16,7.0
08/07/2014,BUY,LEAF,539,29.65,7.0
08/14/2014,SELL,TAHO,666,26.06,7.0
08/14/2014,BUY,KMI,401,39.88,7.0
08/21/2014,SELL,FNV,306,55.43,7.0
08/25/2014,BUY,JMEI,291,32.86,7.0
08/27/2014,BUY,ANET,192,83.16,7.0
08/29/2014,SELL,JMEI,826,30.57,7.0
08/29/2014,BUY,GPRO,308,51.8,7.0
09/02/2014,BUY,KEX,52,120.63,7.0
09/04/2014,SELL,KMI,401,39.05,7.0
09/04/2014,BUY,MEI,402,39.72,7.0
09/04/2014,SELL,TGNA,501,33.31,7.0
09/04/2014,BUY,SIG,135,117.64,7.0
09/08/2014,BUY,THC,162,58.99,7.0
09/17/2014,BUY,LEAF,284,33.66,7.0
09/22/2014,SELL,SIG,135,114.26,7.0
09/22/2014,BUY,HQY,809,19.76,7.0
09/22/2014,SELL,KEX,291,118.73,7.0
09/22/2014,BUY,CLX,164,97.23,7.0
09/24/2014,SELL,HQY,809,18.24,7.0
09/24/2014,BUY,LNG,78,81.73,7.0
09/24/2014,BUY,ALR,400,39.95,7.0
09/25/2014,SELL,MEI,402,38.04,7.0
09/30/2014,SELL,LEAF,823,31.93,7.0
09/30/2014,BUY,MYCC,806,19.83,7.0
10/01/2014,SELL,ALR,400,38.7,7.0
10/01/2014,SELL,MYCC,806,19.2,7.0
10/01/2014,SELL,THC,467,57.74,7.0
10/02/2014,SELL,LNG,461,76.02,7.0
10/03/2014,BUY,GPN,209,76.32,7.0
10/06/2014,BUY,KITE,487,32.83,7.0
10/07/2014,SELL,KITE,487,31.8,7.0
10/07/2014,SELL,ANET,192,82.81,7.0
10/09/2014,SELL,GPN,209,73.97,7.0
10/13/2014,BUY,CMN,411,38.86,7.0
10/13/2014,BUY,BDX,127,125.83,7.0
10/14/2014,BUY,AVA,469,34.03,7.0
10/16/2014,SELL,CMN,411,37.28,7.0
10/16/2014,SELL,BDX,127,120.78,7.0
10/21/2014,BUY,AKRX,387,41.29,7.0
10/27/2014,SELL,GPRO,308,64.91,7.0
10/27/2014,BUY,EPAM,340,46.91,7.0
10/30/2014,BUY,BMY,271,58.98,7.0
10/30/2014,BUY,BIN,566,28.25,7.0
10/30/2014,BUY,CACI,194,82.05,7.0
10/31/2014,BUY,FLT,106,150.56,7.0
11/03/2014,BUY,ZEN,605,26.4,7.0
11/05/2014,SELL,ZEN,605,24.96,7.0
11/06/2014,SELL,AKRX,387,37.88,7.0
11/12/2014,BUY,MSG,213,74.74,7.0
11/14/2014,SELL,AVA,469,33.46,7.0
11/19/2014,BUY,ENV,304,52.58,7.0
11/21/2014,BUY,SWIR,436,36.62,7.0
12/01/2014,SELL,ENV,304,49.55,7.0
12/05/2014,BUY,ENB,312,51.15,7.0
12/10/2014,SELL,ENB,312,47.99,7.0
12/10/2014,SELL,FLT,106,143.9,7.0
12/10/2014,SELL,MSG,213,72.21,7.0
12/16/2014,SELL,EPAM,340,46.24,7.0
12/16/2014,SELL,BMY,271,57.69,7.0
12/18/2014,BUY,FGEN,570,28.05,7.0
12/18/2014,BUY,KRFT,252,63.38,7.0
12/22/2014,SELL,FGEN,570,26.32,7.0
12/24/2014,BUY,BIN,315,30.43,7.0
12/24/2014,BUY,VA,390,41.0,7.0
01/07/2015,SELL,VA,390,39.75,7.0
01/09/2015,BUY,AYI,105,151.5,7.0
01/12/2015,SELL,BIN,881,28.85,7.0
01/16/2015,SELL,SWIR,436,40.07,7.0
01/22/2015,BUY,CACI,109,87.96,7.0
01/22/2015,BUY,HELE,206,77.53,7.0
01/22/2015,BUY,AGU,149,107.2,7.0
01/23/2015,BUY,SBUX,181,88.22,7.0
01/30/2015,SELL,CACI,303,84.59,7.0
01/30/2015,SELL,HELE,206,75.22,7.0
01/30/2015,BUY,VAR,172,92.56,7.0
02/02/2015,BUY,CLX,88,107.83,7.0
02/05/2015,BUY,KLIC,1004,15.92,7.0
02/06/2015,BUY,BLL,226,70.61,7.0
02/06/2015,BUY,BA,108,148.0,7.0
02/11/2015,SELL,KRFT,252,65.07,7.0
02/11/2015,BUY,SCI,655,24.39,7.0
03/06/2015,SELL,BLL,226,70.82,7.0
03/06/2015,BUY,AMBA,249,64.22,7.0
03/10/2015,SELL,AGU,149,110.1,7.0
03/10/2015,BUY,BMY,244,65.53,7.0
03/25/2015,SELL,KLIC,1004,15.6,7.0
03/25/2015,BUY,JUNO,299,53.48,7.0
03/25/2015,SELL,BMY,244,64.7,7.0
03/25/2015,BUY,NVRO,332,48.04,7.0
03/25/2015,SELL,VAR,172,92.72,7.0
03/25/2015,BUY,EW,112,142.25,7.0
03/30/2015,BUY,CLX,57,110.76,7.0
03/30/2015,BUY,SBUX,99,95.98,7.0
03/31/2015,SELL,BA,108,150.08,7.0
03/31/2015,BUY,SFS,908,17.6,7.0
04/01/2015,BUY,SCI,365,26.25,7.0
04/06/2015,SELL,EW,112,139.85,7.0
04/06/2015,BUY,SIG,114,139.76,7.0
04/08/2015,BUY,AYI,56,168.96,7.0
04/10/2015,BUY,GE,560,28.51,7.0
04/13/2015,BUY,TSE,741,21.58,7.0
04/20/2015,BUY,AMBA,128,74.56,7.0
04/21/2015,SELL,GE,560,26.62,7.0
04/27/2015,SELL,JUNO,299,50.81,7.0
04/27/2015,SELL,SFS,908,17.71,7.0
04/29/2015,SELL,NVRO,332,47.08,7.0
04/29/2015,SELL,CLX,309,107.11,7.0
04/29/2015,BUY,XPO,327,48.83,7.0
04/30/2015,SELL,SIG,114,134.13,7.0
04/30/2015,BUY,AVG,668,23.92,7.0
05/01/2015,BUY,SCI,228,27.98,7.0
05/06/2015,SELL,SBUX,560,48.93,7.0
05/06/2015,BUY,BFAM,295,54.19,7.0
06/02/2015,BUY,AYI,35,178.51,7.0
06/05/2015,SELL,XPO,327,48.63,7.0
06/05/2015,BUY,DGX,216,73.96,7.0
06/15/2015,SELL,DGX,216,72.67,7.0
06/15/2015,BUY,MBLY,317,50.34,7.0
06/23/2015,BUY,TSE,340,28.14,7.0
06/29/2015,SELL,TSE,1081,26.06,7.0
07/01/2015,BUY,AVG,349,27.43,7.0
