Date,Action,Symbol,Shares,Price,Cost
01/27/2015,SELL,AGU,186,106.25,8.0
01/27/2015,SELL,SBUX,226,88.34,8.0
01/27/2015,SELL,TSM,843,24.19,8.0
01/27/2015,SELL,CSWC,469,43.18,8.0
01/27/2015,SELL,TTM,409,50.66,8.0
02/05/2015,BUY,BLL,277,72.03,8.0
02/05/2015,BUY,NICE,377,52.98,8.0
02/05/2015,BUY,CEB,254,78.45,8.0
02/05/2015,BUY,CHTR,114,174.295,8.0
02/05/2015,BUY,SBH,620,32.24,8.0
03/10/2015,SELL,BLL,277,70.02,8.0
03/12/2015,BUY,PARR,995,20.08,8.0
03/13/2015,SELL,CEB,254,76.47,8.0
03/13/2015,BUY,SUPN,1698,11.77,8.0
03/16/2015,SELL,SUPN,1698,11.17,8.0
03/16/2015,BUY,REV,548,36.45,8.0
03/26/2015,SELL,CHTR,114,181.75,8.0
03/26/2015,BUY,SIG,148,135.0,8.0
04/13/2015,SELL,SBH,620,32.79,8.0
04/13/2015,BUY,ISRG,36,542.31,8.0
04/23/2015,SELL,ISRG,36,512.77,8.0
04/23/2015,BUY,CSL,201,99.08,8.0
05/06/2015,SELL,CSL,201,97.09,8.0
05/06/2015,SELL,SIG,148,134.86,8.0
05/06/2015,SELL,REV,548,38.88,8.0
05/06/2015,SELL,NICE,377,59.49,8.0
05/06/2015,SELL,PARR,995,23.31,8.0
05/14/2015,BUY,CRTO,420,47.5,8.0
05/20/2015,BUY,ADI,302,66.18,8.0
05/20/2015,BUY,ATRI,54,369.27,8.0
05/20/2015,BUY,TWC,120,166.55,8.0
05/20/2015,BUY,FLY,1256,15.91,8.0
