Date,Action,Symbol,Shares,Price,Cost
07/30/2014,SELL,KEX,167,117.74,7.0
07/30/2014,BUY,JMEI,396,29.49,7.0
08/07/2014,SELL,APD,90,131.16,7.0
08/07/2014,BUY,LEAF,394,29.65,7.0
08/14/2014,SELL,TAHO,437,26.06,7.0
08/21/2014,SELL,FNV,207,55.43,7.0
08/25/2014,BUY,JMEI,212,32.86,7.0
08/25/2014,BUY,KMI,288,40.53,7.0
08/28/2014,BUY,SIG,100,116.37,7.0
08/29/2014,SELL,JMEI,608,30.57,7.0
08/29/2014,BUY,GPRO,225,51.8,7.0
09/02/2014,BUY,TGNA,204,34.1,7.0
09/04/2014,SELL,KMI,288,39.05,7.0
09/04/2014,BUY,MEI,294,39.72,7.0
09/09/2014,SELL,TGNA,571,32.38,7.0
09/10/2014,BUY,HQY,540,21.62,7.0
09/16/2014,SELL,HQY,540,20.1,7.0
09/17/2014,BUY,LEAF,207,33.66,7.0
09/22/2014,BUY,CLX,120,97.23,7.0
09/22/2014,SELL,SIG,100,114.26,7.0
09/22/2014,BUY,ALR,292,39.97,7.0
09/24/2014,BUY,LNG,56,81.73,7.0
09/25/2014,SELL,MEI,294,38.04,7.0
09/30/2014,SELL,ALR,292,38.78,7.0
10/02/2014,SELL,LNG,324,76.02,7.0
10/03/2014,BUY,MYCC,599,19.49,7.0
10/03/2014,SELL,LEAF,601,32.45,7.0
10/03/2014,BUY,GPN,153,76.32,7.0
10/07/2014,SELL,MYCC,599,18.73,7.0
10/09/2014,SELL,GPN,153,73.97,7.0
10/13/2014,BUY,CMN,300,38.86,7.0
10/14/2014,BUY,AVA,343,34.03,7.0
10/16/2014,SELL,CMN,300,37.28,7.0
10/21/2014,BUY,AKRX,283,41.29,7.0
10/21/2014,BUY,BDX,94,123.31,7.0
10/27/2014,SELL,GPRO,225,64.91,7.0
10/27/2014,BUY,EPAM,249,46.91,7.0
10/30/2014,BUY,BMY,198,58.98,7.0
11/06/2014,SELL,AKRX,283,37.88,7.0
11/12/2014,BUY,FLT,79,147.4,7.0
11/12/2014,SELL,AVA,343,34.37,7.0
11/12/2014,BUY,MSG,156,74.74,7.0
11/21/2014,SELL,CLX,120,99.71,7.0
11/21/2014,BUY,ENV,225,51.77,7.0
12/02/2014,SELL,MSG,156,72.35,7.0
12/02/2014,BUY,SWIR,301,38.825,7.0
12/08/2014,SELL,ENV,225,49.27,7.0
12/08/2014,BUY,BDX,49,139.78,7.0
12/08/2014,BUY,ENB,238,48.99,7.0
12/11/2014,SELL,FLT,79,142.98,7.0
12/12/2014,SELL,ENB,238,46.95,7.0
12/16/2014,SELL,EPAM,249,46.24,7.0
12/16/2014,SELL,BMY,198,57.69,7.0
12/18/2014,BUY,FGEN,416,28.05,7.0
12/18/2014,BUY,KRFT,184,63.38,7.0
12/22/2014,SELL,FGEN,416,26.32,7.0
12/24/2014,BUY,VA,285,41.0,7.0
01/07/2015,SELL,VA,285,39.75,7.0
01/16/2015,SELL,SWIR,301,40.07,7.0
01/16/2015,BUY,AYI,77,150.64,7.0
01/22/2015,BUY,HELE,150,77.53,7.0
01/22/2015,BUY,AGU,109,107.2,7.0
01/23/2015,BUY,SBUX,132,88.22,7.0
01/30/2015,SELL,HELE,150,75.22,7.0
02/05/2015,BUY,BLL,162,72.03,7.0
02/11/2015,SELL,KRFT,184,65.07,7.0
02/11/2015,BUY,VAR,126,92.32,7.0
02/13/2015,BUY,BDX,32,143.71,7.0
03/04/2015,SELL,BLL,162,71.3,7.0
03/04/2015,BUY,EIGI,603,19.39,7.0
03/06/2015,SELL,AGU,109,110.42,7.0
03/06/2015,BUY,EPAM,196,59.45,7.0
03/06/2015,SELL,BDX,175,144.88,7.0
03/06/2015,BUY,LCI,185,63.2,7.0
03/10/2015,SELL,VAR,126,92.53,7.0
03/10/2015,BUY,CBPO,143,81.58,7.0
03/11/2015,SELL,EIGI,603,18.11,7.0
03/11/2015,BUY,OLN,395,29.54,7.0
03/19/2015,SELL,OLN,395,28.05,7.0
03/19/2015,BUY,KLIC,726,16.095,7.0
03/25/2015,SELL,KLIC,726,15.6,7.0
03/25/2015,BUY,AMBA,168,69.56,7.0
03/30/2015,BUY,SBUX,72,95.98,7.0
04/08/2015,BUY,AYI,41,168.96,7.0
04/20/2015,BUY,LCI,104,66.75,7.0
04/27/2015,SELL,LCI,289,61.9,7.0
04/27/2015,BUY,SIG,85,136.62,7.0
04/30/2015,SELL,AYI,118,166.95,7.0
04/30/2015,BUY,AVG,488,23.92,7.0
05/01/2015,BUY,EPAM,104,66.79,7.0
05/01/2015,BUY,CBPO,71,98.2,7.0
05/08/2015,BUY,SBUX,93,49.78,7.0
05/13/2015,SELL,SIG,85,135.23,7.0
05/13/2015,BUY,XPO,242,48.14,7.0
06/05/2015,SELL,XPO,242,48.63,7.0
06/05/2015,BUY,TTPH,273,42.73,7.0
06/15/2015,BUY,EPAM,65,70.98,7.0
06/15/2015,BUY,CBPO,42,109.91,7.0
06/29/2015,SELL,TTPH,273,43.17,7.0
06/29/2015,SELL,EPAM,365,69.58,7.0
06/29/2015,BUY,BRLI,292,40.02,7.0
07/01/2015,BUY,AVG,254,27.43,7.0
