Date,Action,Symbol,Shares,Price,Cost
12/18/2014,BUY,FGEN,356,28.05,7.0
12/22/2014,SELL,FGEN,356,26.32,7.0
12/22/2014,BUY,NVRO,253,39.37,7.0
12/24/2014,BUY,BIN,196,30.43,7.0
12/24/2014,BUY,VA,243,41.0,7.0
01/06/2015,SELL,NVRO,253,37.13,7.0
01/07/2015,SELL,VA,243,39.75,7.0
01/09/2015,BUY,AYI,65,151.5,7.0
01/12/2015,SELL,BIN,549,28.85,7.0
01/16/2015,BUY,AMED,190,28.26,7.0
01/22/2015,BUY,HELE,115,77.53,7.0
01/23/2015,BUY,SBUX,101,88.22,7.0
01/28/2015,BUY,KLIC,570,15.75,7.0
01/30/2015,SELL,HELE,115,75.22,7.0
01/30/2015,SELL,KLIC,570,15.17,7.0
01/30/2015,BUY,VAR,97,92.56,7.0
02/02/2015,BUY,CLX,50,107.83,7.0
02/05/2015,BUY,BA,60,148.6,7.0
02/06/2015,BUY,BLL,127,70.61,7.0
02/09/2015,BUY,HAS,150,59.66,7.0
03/06/2015,SELL,AMED,588,27.62,7.0
03/06/2015,BUY,AMBA,155,64.22,7.0
03/06/2015,SELL,BLL,127,70.82,7.0
03/06/2015,BUY,BMY,153,65.12,7.0
03/13/2015,SELL,HAS,150,60.73,7.0
03/13/2015,BUY,OLN,343,29.12,7.0
03/19/2015,SELL,OLN,343,28.05,7.0
03/19/2015,BUY,NVRO,199,50.01,7.0
03/25/2015,SELL,NVRO,199,48.04,7.0
03/25/2015,SELL,BA,60,148.23,7.0
03/25/2015,BUY,JUNO,168,53.48,7.0
03/25/2015,SELL,VAR,97,92.72,7.0
03/25/2015,BUY,EW,63,142.25,7.0
03/25/2015,SELL,BMY,153,64.7,7.0
03/25/2015,BUY,OVAS,180,49.8,7.0
03/26/2015,SELL,OVAS,180,48.29,7.0
03/26/2015,BUY,SFS,506,17.77,7.0
03/30/2015,BUY,CLX,32,110.76,7.0
03/30/2015,BUY,SBUX,56,95.98,7.0
04/06/2015,SELL,EW,63,139.85,7.0
04/06/2015,BUY,SIG,64,139.76,7.0
04/08/2015,BUY,AYI,31,168.96,7.0
04/17/2015,SELL,SIG,64,132.41,7.0
04/17/2015,BUY,TSE,408,22.0,7.0
04/20/2015,BUY,AMBA,72,74.56,7.0
04/24/2015,SELL,SFS,506,17.9,7.0
04/24/2015,BUY,MMSI,436,20.58,7.0
04/27/2015,SELL,JUNO,168,50.81,7.0
04/29/2015,SELL,CLX,184,107.11,7.0
04/29/2015,BUY,XPO,184,48.83,7.0
04/30/2015,SELL,MMSI,436,19.41,7.0
04/30/2015,BUY,AVG,375,23.92,7.0
05/05/2015,BUY,CLGX,232,38.7,7.0
05/08/2015,BUY,SBUX,72,49.78,7.0
06/02/2015,BUY,AYI,20,178.51,7.0
06/04/2015,SELL,CLGX,232,38.77,7.0
06/04/2015,BUY,DGX,120,74.94,7.0
06/09/2015,SELL,XPO,184,48.13,7.0
06/09/2015,BUY,CMN,172,52.0,7.0
06/15/2015,SELL,DGX,120,72.67,7.0
06/15/2015,BUY,MBLY,178,50.34,7.0
06/23/2015,BUY,TSE,191,28.14,7.0
06/29/2015,SELL,TSE,599,26.06,7.0
07/01/2015,BUY,AVG,196,27.43,7.0
