Date,Action,Symbol,Shares,Price,Cost
01/09/2014,SELL,CONN,159,72.24,7.0
01/09/2014,BUY,M,214,55.8,7.0
01/10/2014,BUY,FDML,583,20.57,7.0
01/10/2014,BUY,APOL,394,30.42,7.0
01/13/2014,SELL,HTZ,419,27.15,7.0
01/13/2014,SELL,FDML,583,19.52,7.0
01/13/2014,BUY,HTH,494,24.25,7.0
01/14/2014,BUY,NXPI,108,44.12,7.0
01/14/2014,BUY,PTC,204,35.16,7.0
01/15/2014,BUY,GNRC,130,55.24,7.0
01/15/2014,BUY,VOYA,197,36.36,7.0
01/15/2014,BUY,CRAY,387,30.91,7.0
01/16/2014,SELL,GNRC,379,50.89,7.0
01/17/2014,SELL,TREX,274,69.99,7.0
01/21/2014,SELL,FUL,468,49.43,7.0
01/21/2014,BUY,NVDQ,610,19.66,7.0
01/22/2014,BUY,EAT,241,49.72,7.0
01/23/2014,SELL,CLGX,350,33.72,7.0
01/23/2014,SELL,VOYA,560,34.45,7.0
01/23/2014,BUY,HUBB,101,118.04,7.0
01/24/2014,SELL,DWA,614,32.81,7.0
01/24/2014,SELL,SNDK,163,69.48,7.0
01/24/2014,SELL,NVDQ,610,18.84,7.0
01/24/2014,SELL,ABMD,502,26.42,7.0
01/27/2014,SELL,CRAY,387,29.21,7.0
01/27/2014,SELL,HUBB,101,113.28,7.0
01/27/2014,SELL,YY,206,56.99,7.0
01/29/2014,SELL,M,214,53.39,7.0
01/29/2014,SELL,EAT,241,48.05,7.0
01/31/2014,SELL,QDEL,388,29.56,7.0
02/03/2014,SELL,HTH,494,23.19,7.0
02/03/2014,SELL,A,218,56.15,7.0
02/03/2014,SELL,TCBI,347,57.03,7.0
02/03/2014,SELL,PRGO,132,152.07,7.0
02/04/2014,BUY,NSC,78,91.79,7.0
02/04/2014,BUY,VGR,674,17.78,7.0
02/05/2014,SELL,ACHC,431,48.12,7.0
02/05/2014,SELL,SFUN,521,72.26,7.0
02/06/2014,SELL,TWTR,230,50.03,7.0
02/13/2014,BUY,GMED,355,23.64,7.0
02/13/2014,BUY,SN,438,31.88,7.0
02/13/2014,BUY,REGN,42,326.98,7.0
02/13/2014,BUY,SCOR,448,31.18,7.0
02/13/2014,BUY,SKX,391,35.76,7.0
02/13/2014,BUY,IDTI,1190,11.75,7.0
02/14/2014,BUY,UFPI,246,56.8,7.0
02/18/2014,SELL,SN,438,29.74,7.0
02/19/2014,BUY,FLS,173,80.6,7.0
02/19/2014,BUY,GRMN,270,51.68,7.0
02/21/2014,SELL,UFPI,246,53.31,7.0
02/21/2014,BUY,STRZA,449,31.15,7.0
02/24/2014,BUY,LEAF,493,28.36,7.0
02/25/2014,BUY,KATE,397,35.24,7.0
02/25/2014,BUY,HUM,126,110.49,7.0
02/26/2014,BUY,HEI,223,62.7,7.0
02/27/2014,BUY,SGMO,434,19.32,7.0
02/27/2014,BUY,CRAY,388,36.06,7.0
02/28/2014,SELL,SKX,391,33.73,7.0
03/04/2014,BUY,NUVA,330,39.29,7.0
03/06/2014,SELL,NUVA,330,37.29,7.0
03/06/2014,BUY,WOOF,373,34.82,7.0
03/07/2014,BUY,RARE,229,56.625,7.0
03/07/2014,BUY,AGIO,285,45.45,7.0
03/10/2014,BUY,ZU,228,56.88,7.0
03/10/2014,BUY,CUDA,340,38.14,7.0
03/10/2014,BUY,TSL,759,17.1,7.0
03/10/2014,BUY,HIMX,838,15.5,7.0
03/11/2014,SELL,AGIO,285,42.96,7.0
03/11/2014,SELL,CUDA,340,36.23,7.0
03/11/2014,SELL,TSL,759,16.22,7.0
03/11/2014,BUY,EMES,259,50.1,7.0
03/12/2014,SELL,LEAF,493,26.15,7.0
03/12/2014,BUY,ICFI,331,39.25,7.0
03/13/2014,SELL,FLS,173,75.74,7.0
03/14/2014,SELL,HIMX,838,14.69,7.0
03/14/2014,BUY,MFRM,276,46.99,7.0
03/14/2014,BUY,WSM,201,64.51,7.0
03/18/2014,BUY,AZPN,110,47.1,7.0
03/18/2014,BUY,APOL,237,32.75,7.0
03/21/2014,SELL,REGN,42,310.79,7.0
03/21/2014,SELL,WOOF,373,32.96,7.0
03/21/2014,SELL,RARE,229,55.05,7.0
03/24/2014,SELL,ZU,228,54.91,7.0
03/24/2014,SELL,AZPN,598,43.79,7.0
03/24/2014,SELL,PTC,598,36.21,7.0
03/25/2014,SELL,SGMO,1318,18.8,7.0
03/25/2014,BUY,GMED,216,25.86,7.0
03/25/2014,BUY,VGR,395,21.23,7.0
03/26/2014,SELL,HEI,223,58.74,7.0
03/26/2014,SELL,CRAY,388,36.14,7.0
03/26/2014,BUY,FSLR,189,68.49,7.0
03/26/2014,BUY,FF,652,19.9,7.0
03/27/2014,SELL,IDTI,1190,11.85,7.0
03/27/2014,SELL,APOL,631,32.4,7.0
03/27/2014,SELL,AYI,234,128.15,7.0
03/28/2014,BUY,NSC,62,96.35,7.0
04/03/2014,BUY,BCPC,244,61.27,7.0
04/03/2014,BUY,APC,151,99.02,7.0
04/04/2014,SELL,KATE,397,34.75,7.0
04/04/2014,SELL,SCOR,448,31.61,7.0
04/07/2014,SELL,FF,652,18.77,7.0
04/07/2014,SELL,BCPC,244,59.2,7.0
04/09/2014,SELL,GMED,1202,24.35,7.0
04/10/2014,SELL,MFRM,276,45.87,7.0
04/10/2014,SELL,WSM,201,62.79,7.0
04/10/2014,SELL,HUM,126,109.66,7.0
04/10/2014,SELL,STRZA,449,31.46,7.0
04/11/2014,SELL,NSC,278,93.15,7.0
04/15/2014,SELL,FSLR,189,66.39,7.0
04/16/2014,BUY,GRMN,161,55.82,7.0
04/23/2014,SELL,ICFI,331,39.15,7.0
04/23/2014,BUY,AZN,221,67.78,7.0
04/25/2014,SELL,GRMN,431,54.24,7.0
04/25/2014,BUY,ZBH,149,100.54,7.0
04/30/2014,SELL,ZBH,149,96.8,7.0
04/30/2014,BUY,HURN,210,71.2,7.0
05/01/2014,SELL,HURN,210,68.61,7.0
05/01/2014,BUY,WLK,211,70.86,7.0
05/13/2014,SELL,VGR,1069,20.18,7.0
05/13/2014,BUY,CBG,524,28.59,7.0
05/20/2014,BUY,AZN,124,72.2,7.0
05/23/2014,BUY,TIF,155,96.59,7.0
05/27/2014,BUY,WSM,222,67.53,7.0
06/13/2014,BUY,EMES,88,101.95,7.0
06/13/2014,BUY,WLK,109,82.41,7.0
06/25/2014,BUY,APC,82,109.57,7.0
06/25/2014,BUY,AZN,80,74.31,7.0
06/25/2014,BUY,MTRX,443,33.81,7.0
06/25/2014,BUY,KS,450,33.29,7.0
06/25/2014,BUY,BWLD,91,163.87,7.0
06/25/2014,BUY,JWA,249,60.21,7.0
06/25/2014,BUY,APD,115,129.54,7.0
06/26/2014,BUY,MEI,397,37.68,7.0
06/30/2014,SELL,MTRX,443,32.79,7.0
07/01/2014,BUY,GLOG,475,31.54,7.0
07/01/2014,BUY,ANET,197,76.0,7.0
07/01/2014,BUY,COO,102,146.95,7.0
07/02/2014,BUY,EEP,420,35.62,7.0
07/07/2014,SELL,KS,450,30.55,7.0
07/07/2014,SELL,GLOG,475,28.23,7.0
07/07/2014,SELL,ANET,197,72.17,7.0
07/08/2014,SELL,MEI,397,35.76,7.0
07/09/2014,BUY,WLK,65,85.38,7.0
07/15/2014,SELL,BWLD,91,154.63,7.0
07/16/2014,BUY,CBG,255,32.9,7.0
07/17/2014,SELL,AZN,425,72.94,7.0
07/18/2014,BUY,EMES,51,109.16,7.0
07/23/2014,BUY,LEJU,1060,13.15,7.0
07/24/2014,BUY,JMEI,468,29.86,7.0
07/28/2014,SELL,NXPI,575,62.34,7.0
07/28/2014,BUY,DECK,176,90.76,7.0
07/29/2014,SELL,TIF,155,97.6,7.0
07/29/2014,SELL,WSM,222,67.98,7.0
07/29/2014,BUY,SNCR,402,39.72,7.0
07/30/2014,BUY,CTL,402,39.77,7.0
07/31/2014,BUY,STLD,754,21.21,7.0
08/01/2014,SELL,EEP,420,33.67,7.0
08/01/2014,BUY,THC,286,52.34,7.0
08/01/2014,BUY,OTEX,272,54.97,7.0
08/05/2014,SELL,LEJU,1060,11.94,7.0
08/05/2014,SELL,CBG,779,30.59,7.0
08/06/2014,BUY,UA,219,68.24,7.0
08/07/2014,SELL,SNCR,402,38.2,7.0
08/07/2014,SELL,JWA,249,58.94,7.0
08/07/2014,BUY,LEAF,505,29.65,7.0
08/08/2014,BUY,AIRM,250,59.81,7.0
08/11/2014,BUY,ICLR,294,50.97,7.0
08/12/2014,SELL,APC,233,106.06,7.0
08/12/2014,BUY,KMI,387,38.73,7.0
08/21/2014,BUY,COO,55,162.8,7.0
08/21/2014,BUY,SNPS,359,41.75,7.0
08/22/2014,BUY,GMCR,112,133.36,7.0
08/25/2014,BUY,JMEI,273,32.86,7.0
08/27/2014,BUY,ATHM,297,50.44,7.0
08/28/2014,SELL,ATHM,297,46.86,7.0
08/28/2014,BUY,SIG,128,116.37,7.0
08/29/2014,SELL,JMEI,741,30.57,7.0
08/29/2014,SELL,ICLR,294,49.54,7.0
08/29/2014,BUY,STLD,386,23.24,7.0
08/29/2014,BUY,GPRO,289,51.8,7.0
09/03/2014,BUY,UTHR,131,113.6,7.0
09/04/2014,BUY,MEI,377,39.72,7.0
09/08/2014,BUY,THC,152,58.99,7.0
09/09/2014,SELL,KMI,387,38.3,7.0
09/10/2014,BUY,HQY,693,21.62,7.0
09/11/2014,SELL,APD,115,128.43,7.0
09/12/2014,SELL,AIRM,250,56.11,7.0
09/15/2014,SELL,UA,219,67.19,7.0
09/16/2014,SELL,HQY,693,20.1,7.0
09/16/2014,BUY,ALR,372,40.25,7.0
09/17/2014,BUY,LEAF,267,33.66,7.0
09/18/2014,BUY,MSCI,306,48.98,7.0
09/22/2014,BUY,CLX,154,97.23,7.0
09/23/2014,SELL,COO,157,156.0,7.0
09/23/2014,SELL,EMES,398,110.98,7.0
09/24/2014,BUY,DECK,104,97.42,7.0
09/25/2014,SELL,SNPS,359,39.98,7.0
09/25/2014,SELL,MSCI,306,46.77,7.0
09/25/2014,SELL,GMCR,112,128.92,7.0
09/25/2014,SELL,MEI,377,38.04,7.0
09/25/2014,SELL,OTEX,272,54.81,7.0
09/25/2014,SELL,WLK,385,90.13,7.0
09/30/2014,SELL,ALR,372,38.78,7.0
09/30/2014,SELL,STLD,1140,22.61,7.0
10/01/2014,SELL,DECK,280,91.0,7.0
10/01/2014,SELL,SIG,128,112.14,7.0
10/01/2014,SELL,THC,438,57.74,7.0
10/03/2014,BUY,GPN,222,76.32,7.0
10/06/2014,BUY,KITE,517,32.83,7.0
10/07/2014,SELL,KITE,517,31.8,7.0
10/09/2014,SELL,GPN,222,73.97,7.0
10/09/2014,SELL,CTL,402,39.73,7.0
10/09/2014,BUY,RENT,235,72.07,7.0
10/13/2014,SELL,RENT,235,69.79,7.0
10/13/2014,BUY,BDX,135,125.83,7.0
10/14/2014,BUY,AVA,499,34.03,7.0
10/16/2014,SELL,BDX,135,120.78,7.0
10/17/2014,BUY,REGN,45,369.64,7.0
10/21/2014,BUY,UTHR,79,127.61,7.0
10/21/2014,BUY,AKRX,411,41.29,7.0
10/27/2014,SELL,GPRO,289,64.91,7.0
10/27/2014,BUY,EPAM,362,46.91,7.0
10/30/2014,BUY,V,71,236.65,7.0
10/30/2014,BUY,BMY,288,58.98,7.0
11/05/2014,SELL,REGN,45,368.51,7.0
11/05/2014,BUY,ZEN,680,24.96,7.0
11/05/2014,SELL,UTHR,210,123.21,7.0
11/05/2014,BUY,FLT,114,148.51,7.0
11/06/2014,SELL,AKRX,411,37.88,7.0
11/06/2014,BUY,KAR,511,33.22,7.0
11/11/2014,SELL,ZEN,680,23.34,7.0
11/11/2014,BUY,LEAF,181,37.34,7.0
11/11/2014,BUY,AMED,681,24.95,7.0
11/13/2014,SELL,AVA,499,33.91,7.0
11/13/2014,BUY,SYKE,705,24.09,7.0
11/19/2014,SELL,SYKE,705,22.86,7.0
11/19/2014,BUY,ENV,323,52.58,7.0
12/01/2014,SELL,ENV,323,49.55,7.0
12/04/2014,BUY,GIII,176,96.1,7.0
12/08/2014,SELL,FLT,114,148.11,7.0
12/08/2014,BUY,ENB,346,48.99,7.0
12/12/2014,SELL,ENB,346,46.95,7.0
12/15/2014,SELL,LEAF,953,35.07,7.0
12/15/2014,BUY,ADBE,232,73.04,7.0
12/16/2014,SELL,EPAM,362,46.24,7.0
12/16/2014,SELL,BMY,288,57.69,7.0
12/17/2014,BUY,V,39,259.08,7.0
12/18/2014,BUY,FGEN,605,28.05,7.0
12/22/2014,SELL,FGEN,605,26.32,7.0
12/22/2014,BUY,NVRO,431,39.37,7.0
12/24/2014,BUY,VA,414,41.0,7.0
01/05/2015,SELL,ADBE,232,71.98,7.0
01/06/2015,SELL,NVRO,431,37.13,7.0
01/07/2015,SELL,VA,414,39.75,7.0
01/09/2015,BUY,AYI,112,151.5,7.0
01/15/2015,SELL,GIII,176,94.76,7.0
01/15/2015,SELL,V,110,253.13,7.0
01/15/2015,BUY,HDB,305,55.66,7.0
01/16/2015,BUY,AMED,360,28.26,7.0
01/20/2015,SELL,KAR,511,33.77,7.0
01/22/2015,BUY,HELE,219,77.53,7.0
01/23/2015,BUY,SBUX,192,88.22,7.0
01/30/2015,SELL,HELE,219,75.22,7.0
01/30/2015,BUY,VAR,183,92.56,7.0
02/02/2015,BUY,CLX,94,107.83,7.0
02/05/2015,BUY,PRE,140,121.09,7.0
02/06/2015,BUY,EL,213,79.55,7.0
02/09/2015,SELL,HDB,305,56.28,7.0
02/09/2015,BUY,ORLY,82,205.07,7.0
02/23/2015,SELL,PRE,140,115.28,7.0
02/23/2015,BUY,BJRI,318,53.43,7.0
03/06/2015,SELL,AMED,1041,27.62,7.0
03/06/2015,BUY,AMBA,264,64.22,7.0
03/06/2015,BUY,CBRL,115,147.51,7.0
03/06/2015,SELL,ORLY,82,204.19,7.0
03/06/2015,BUY,UVE,679,25.0,7.0
03/10/2015,SELL,BJRI,318,51.41,7.0
03/10/2015,SELL,UVE,679,24.19,7.0
03/10/2015,BUY,BMY,259,65.53,7.0
03/11/2015,SELL,EL,213,80.5,7.0
03/11/2015,BUY,OLN,575,29.54,7.0
03/19/2015,BUY,NVRO,339,50.01,7.0
03/24/2015,SELL,OLN,575,28.05,7.0
03/25/2015,SELL,NVRO,339,48.04,7.0
03/25/2015,BUY,JUNO,317,53.48,7.0
03/25/2015,SELL,BMY,259,64.7,7.0
03/25/2015,BUY,EW,112,142.25,7.0
03/25/2015,SELL,VAR,183,92.72,7.0
03/25/2015,BUY,OVAS,321,49.8,7.0
03/26/2015,SELL,OVAS,321,48.29,7.0
03/26/2015,BUY,SFS,900,17.77,7.0
03/30/2015,BUY,CLX,57,110.76,7.0
03/30/2015,BUY,SBUX,99,95.98,7.0
04/06/2015,SELL,EW,112,139.85,7.0
04/06/2015,BUY,SIG,114,139.76,7.0
04/07/2015,SELL,CBRL,115,147.61,7.0
04/07/2015,BUY,ALTR,386,41.36,7.0
04/08/2015,BUY,AYI,56,168.96,7.0
04/17/2015,SELL,SIG,114,132.41,7.0
04/17/2015,SELL,CLX,305,109.26,7.0
04/17/2015,BUY,TSE,726,22.0,7.0
04/20/2015,BUY,AMBA,128,74.56,7.0
04/20/2015,BUY,CE,240,66.54,7.0
04/24/2015,SELL,ALTR,386,40.89,7.0
04/24/2015,BUY,SIMO,526,30.4,7.0
04/24/2015,SELL,SFS,900,17.9,7.0
04/24/2015,BUY,ARRS,447,35.76,7.0
04/27/2015,SELL,JUNO,317,50.81,7.0
04/27/2015,BUY,MMSI,777,20.58,7.0
04/30/2015,SELL,MMSI,777,19.41,7.0
04/30/2015,SELL,SIMO,526,29.31,7.0
04/30/2015,BUY,AVG,668,23.92,7.0
04/30/2015,BUY,CRM,219,72.82,7.0
05/05/2015,SELL,TSE,726,21.83,7.0
05/05/2015,BUY,STJ,224,71.33,7.0
05/06/2015,SELL,ARRS,447,33.44,7.0
05/06/2015,SELL,SBUX,582,48.93,7.0
05/06/2015,BUY,AMZN,38,419.1,7.0
05/14/2015,BUY,IMPV,287,55.63,7.0
05/15/2015,BUY,STMP,228,69.94,7.0
05/20/2015,SELL,CRM,219,70.16,7.0
05/20/2015,BUY,PLCE,234,68.28,7.0
05/29/2015,SELL,STMP,228,67.29,7.0
05/29/2015,BUY,AMED,515,31.02,7.0
06/02/2015,BUY,AYI,35,178.51,7.0
06/08/2015,SELL,PLCE,234,65.4,7.0
06/08/2015,BUY,AVGO,115,138.63,7.0
06/15/2015,SELL,AMZN,38,423.67,7.0
06/15/2015,BUY,MBLY,317,50.34,7.0
06/25/2015,BUY,AMED,240,39.96,7.0
06/25/2015,BUY,TMH,240,66.41,7.0
06/25/2015,BUY,HRC,287,55.69,7.0
06/25/2015,BUY,ITCI,501,31.92,7.0
06/25/2015,BUY,BCRX,1097,14.57,7.0
06/25/2015,BUY,BMRN,118,135.36,7.0
06/26/2015,SELL,AVGO,115,135.15,7.0
06/29/2015,SELL,ITCI,501,30.94,7.0
06/29/2015,BUY,IPCM,289,55.3,7.0
07/01/2015,BUY,AVG,349,27.43,7.0
