Date,Action,Symbol,Shares,Price,Cost
06/05/2014,BUY,ECOL,197,48.57,7.0
06/05/2014,BUY,IBN,188,51.02,7.0
06/13/2014,BUY,EMES,94,101.95,7.0
06/13/2014,BUY,WLK,116,82.41,7.0
06/16/2014,SELL,IBN,532,48.97,7.0
06/16/2014,BUY,VRNT,320,49.83,7.0
06/25/2014,BUY,APC,87,109.57,7.0
07/07/2014,SELL,APC,248,106.79,7.0
07/07/2014,BUY,ANET,221,72.17,7.0
07/08/2014,SELL,VRNT,320,48.54,7.0
07/08/2014,BUY,MEI,447,35.76,7.0
07/09/2014,BUY,WLK,74,85.38,7.0
07/10/2014,SELL,ANET,221,67.74,7.0
07/15/2014,SELL,MEI,447,34.27,7.0
07/15/2014,SELL,JWN,237,68.05,7.0
07/15/2014,BUY,COO,106,150.78,7.0
07/16/2014,BUY,CBG,291,32.9,7.0
07/17/2014,SELL,ECOL,584,47.9,7.0
07/18/2014,BUY,EMES,58,109.16,7.0
07/23/2014,BUY,LEJU,1216,13.15,7.0
07/28/2014,SELL,WSM,235,68.37,7.0
07/28/2014,BUY,JMEI,528,30.28,7.0
07/28/2014,SELL,TIF,166,98.25,7.0
07/28/2014,BUY,DECK,176,90.76,7.0
07/31/2014,SELL,JMEI,528,28.54,7.0
07/31/2014,BUY,STLD,754,21.21,7.0
07/31/2014,SELL,CBG,848,30.84,7.0
07/31/2014,BUY,CTL,407,39.24,7.0
08/01/2014,BUY,THC,305,52.34,7.0
08/05/2014,SELL,LEJU,1216,11.94,7.0
08/05/2014,BUY,OTEX,294,54.34,7.0
08/29/2014,BUY,STLD,412,23.24,7.0
09/03/2014,SELL,DECK,176,91.44,7.0
09/03/2014,BUY,ATHM,313,51.06,7.0
09/04/2014,SELL,ATHM,313,48.1,7.0
09/05/2014,BUY,COO,59,162.42,7.0
09/08/2014,BUY,THC,162,58.99,7.0
09/09/2014,SELL,CTL,407,39.99,7.0
09/09/2014,BUY,MEI,406,39.36,7.0
09/17/2014,SELL,COO,165,157.4,7.0
09/17/2014,BUY,HQY,798,20.03,7.0
09/23/2014,SELL,HQY,798,18.82,7.0
09/23/2014,SELL,EMES,451,110.98,7.0
09/23/2014,BUY,MSCI,382,46.99,7.0
09/23/2014,BUY,CLX,189,94.85,7.0
09/23/2014,BUY,ALR,451,39.81,7.0
09/25/2014,SELL,MEI,406,38.04,7.0
09/25/2014,SELL,OTEX,294,54.81,7.0
09/25/2014,SELL,WLK,416,90.13,7.0
09/30/2014,SELL,STLD,1166,22.61,7.0
10/01/2014,SELL,THC,467,57.74,7.0
10/03/2014,BUY,GPN,235,76.32,7.0
10/06/2014,BUY,KITE,548,32.83,7.0
10/07/2014,SELL,MSCI,382,45.64,7.0
10/07/2014,SELL,KITE,548,31.8,7.0
10/09/2014,SELL,ALR,451,38.35,7.0
10/09/2014,SELL,GPN,235,73.97,7.0
10/09/2014,BUY,RENT,249,72.07,7.0
10/13/2014,SELL,RENT,249,69.79,7.0
10/13/2014,BUY,BDX,142,125.83,7.0
10/14/2014,BUY,AVA,528,34.03,7.0
10/16/2014,SELL,BDX,142,120.78,7.0
10/17/2014,BUY,REGN,48,369.64,7.0
10/21/2014,BUY,AKRX,435,41.29,7.0
10/27/2014,BUY,EPAM,383,46.91,7.0
10/30/2014,BUY,V,76,236.65,7.0
10/30/2014,BUY,BMY,305,58.98,7.0
10/30/2014,BUY,ABMD,573,31.35,7.0
10/30/2014,BUY,BIN,636,28.25,7.0
10/30/2014,BUY,TTWO,712,25.27,7.0
11/05/2014,SELL,REGN,48,368.51,7.0
11/05/2014,BUY,ZEN,720,24.96,7.0
11/06/2014,SELL,AKRX,435,37.88,7.0
11/06/2014,BUY,FLT,119,150.47,7.0
11/11/2014,SELL,ZEN,720,23.34,7.0
11/11/2014,BUY,KAR,544,33.02,7.0
11/13/2014,SELL,AVA,528,33.91,7.0
11/13/2014,BUY,SYKE,746,24.09,7.0
11/19/2014,SELL,SYKE,746,22.86,7.0
12/02/2014,BUY,ABMD,305,35.275,7.0
12/08/2014,SELL,FLT,119,148.11,7.0
12/08/2014,BUY,GIII,189,94.79,7.0
12/09/2014,BUY,TTWO,398,27.11,7.0
12/11/2014,BUY,CLX,106,100.92,7.0
12/15/2014,SELL,BMY,305,58.55,7.0
12/15/2014,BUY,ADBE,246,73.04,7.0
12/16/2014,SELL,EPAM,383,46.24,7.0
12/17/2014,BUY,V,41,259.08,7.0
12/24/2014,BUY,BIN,354,30.43,7.0
12/31/2014,SELL,ADBE,246,72.7,7.0
12/31/2014,BUY,NVRO,465,38.67,7.0
01/02/2015,BUY,TTWO,256,28.095,7.0
01/05/2015,BUY,CLX,69,103.89,7.0
01/06/2015,SELL,NVRO,465,37.13,7.0
01/06/2015,SELL,GIII,189,95.25,7.0
01/06/2015,BUY,VA,438,41.01,7.0
01/07/2015,SELL,VA,438,39.75,7.0
01/07/2015,BUY,ABMD,182,37.28,7.0
01/09/2015,SELL,BIN,990,29.67,7.0
01/09/2015,BUY,AYI,118,151.5,7.0
01/15/2015,SELL,V,117,253.13,7.0
01/15/2015,SELL,KAR,544,33.98,7.0
01/15/2015,BUY,HDB,323,55.66,7.0
01/22/2015,BUY,HELE,232,77.53,7.0
01/23/2015,BUY,SBUX,203,88.22,7.0
01/30/2015,SELL,HELE,232,75.22,7.0
02/09/2015,SELL,HDB,323,56.28,7.0
02/09/2015,BUY,ORLY,87,205.07,7.0
02/10/2015,SELL,TTWO,1366,27.79,7.0
02/10/2015,BUY,MOH,319,56.26,7.0
02/10/2015,BUY,VAR,194,92.53,7.0
02/10/2015,BUY,EL,224,80.01,7.0
03/06/2015,SELL,ORLY,87,204.19,7.0
03/06/2015,BUY,AMBA,280,64.22,7.0
03/11/2015,SELL,EL,224,80.5,7.0
03/11/2015,BUY,BMY,274,65.6,7.0
03/25/2015,SELL,BMY,274,64.7,7.0
03/25/2015,BUY,JUNO,336,53.48,7.0
03/25/2015,SELL,VAR,194,92.72,7.0
03/25/2015,BUY,NVRO,374,48.04,7.0
03/30/2015,BUY,SBUX,112,95.98,7.0
04/08/2015,BUY,AYI,63,168.96,7.0
04/20/2015,BUY,AMBA,144,74.56,7.0
04/20/2015,SELL,CLX,364,108.47,7.0
04/20/2015,BUY,TSE,797,22.56,7.0
04/21/2015,BUY,MOH,169,63.73,7.0
04/27/2015,SELL,JUNO,336,50.81,7.0
04/27/2015,SELL,MOH,488,62.09,7.0
04/27/2015,BUY,MMSI,874,20.58,7.0
04/27/2015,SELL,NVRO,374,48.93,7.0
04/27/2015,BUY,ARRS,514,34.98,7.0
04/30/2015,SELL,MMSI,874,19.41,7.0
04/30/2015,SELL,ABMD,1060,63.22,7.0
04/30/2015,BUY,AVG,877,23.92,7.0
04/30/2015,BUY,CRM,288,72.82,7.0
04/30/2015,BUY,DPZ,194,107.85,7.0
04/30/2015,BUY,XPO,432,48.5,7.0
05/05/2015,SELL,TSE,797,21.83,7.0
05/05/2015,BUY,STJ,294,71.33,7.0
05/06/2015,SELL,ARRS,514,33.44,7.0
05/06/2015,SELL,SBUX,630,48.93,7.0
05/06/2015,BUY,AMZN,50,419.1,7.0
05/15/2015,BUY,STMP,300,69.94,7.0
05/20/2015,SELL,CRM,288,70.16,7.0
05/20/2015,BUY,PLCE,307,68.28,7.0
05/29/2015,SELL,STMP,300,67.29,7.0
05/29/2015,BUY,AMED,676,31.02,7.0
06/02/2015,BUY,AYI,47,178.51,7.0
06/05/2015,SELL,XPO,432,48.63,7.0
06/05/2015,BUY,AVGO,145,143.81,7.0
06/09/2015,SELL,PLCE,307,64.76,7.0
06/09/2015,BUY,CMN,403,52.0,7.0
06/15/2015,SELL,AMZN,50,423.67,7.0
06/15/2015,BUY,MBLY,417,50.34,7.0
06/25/2015,BUY,AMED,315,39.96,7.0
06/25/2015,SELL,AVGO,145,139.23,7.0
06/25/2015,BUY,TMH,316,66.41,7.0
06/29/2015,SELL,STJ,294,72.85,7.0
06/29/2015,BUY,HRC,381,55.08,7.0
06/29/2015,SELL,AYI,228,179.27,7.0
06/29/2015,BUY,ITCI,710,30.94,7.0
07/01/2015,BUY,AVG,480,27.43,7.0
07/08/2015,SELL,HRC,381,53.41,7.0
